Codigo,Descricao,Data_Inicio,Data_Fim,Tipo_Ato_Ini,Numero_Ato_Ini,Ano_Ato_Ini
51130012,"Que contenham menos de 85 %, em peso, de pelos grosseiros e que contenham algodão",01/04/2022,31/12/9999,Res Camex,272,2021
51130013,"Que contenham menos de 85 %, em peso, de pelos grosseiros e que não contenham algodão",01/04/2022,31/12/9999,Res Camex,272,2021
51130020,De crina,01/04/2022,31/12/9999,Res Camex,272,2021
52,Algodão,01/04/2022,31/12/9999,Res Camex,272,2021
520100,Algodão não cardado nem penteado,01/04/2022,31/12/9999,Res Camex,272,2021
52010010,Não debulhado,01/04/2022,31/12/9999,Res Camex,272,2021
52010020,Simplesmente debulhado,01/04/2022,31/12/9999,Res Camex,272,2021
52010090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5202,Desperdícios de algodão (incluindo os desperdícios de fios e os fiapos),01/04/2022,31/12/9999,Res Camex,272,2021
52021000,- Desperdícios de fios,01/04/2022,31/12/9999,Res Camex,272,2021
52029,- Outros:,01/04/2022,31/12/9999,Res Camex,272,2021
52029100,-- Fiapos,01/04/2022,31/12/9999,Res Camex,272,2021
52029900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52030000,Algodão cardado ou penteado,01/04/2022,31/12/9999,Res Camex,272,2021
5204,"Linhas para costurar, de algodão, mesmo acondicionadas para venda a retalho",01/04/2022,31/12/9999,Res Camex,272,2021
52041,- Não acondicionadas para venda a retalho:,01/04/2022,31/12/9999,Res Camex,272,2021
520411,"-- Que contenham pelo menos 85 %, em peso, de algodão",01/04/2022,31/12/9999,Res Camex,272,2021
5204111,"De algodão cru, de título inferior ou igual a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
52041111,De dois cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041112,De três ou mais cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041120,"De algodão cru, de título superior a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
5204113,"De algodão branqueado ou colorido, de título inferior ou igual a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
52041131,De dois cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041132,De três ou mais cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041140,"De algodão branqueado ou colorido, de título superior a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
520419,-- Outras,01/04/2022,31/12/9999,Res Camex,272,2021
5204191,"De algodão cru, de título inferior ou igual a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
52041911,De dois cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041912,De três ou mais cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041920,"De algodão cru, de título superior a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
5204193,"De algodão branqueado ou colorido, de título inferior ou igual a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
52041931,De dois cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041932,De três ou mais cabos,01/04/2022,31/12/9999,Res Camex,272,2021
52041940,"De algodão branqueado ou colorido, de título superior a 5000 decitex por fio simples",01/04/2022,31/12/9999,Res Camex,272,2021
52042000,- Acondicionadas para venda a retalho,01/04/2022,31/12/9999,Res Camex,272,2021
5205,"Fios de algodão (exceto linhas para costurar) que contenham pelo menos 85 %, em peso, de algodão, não acondicionados para venda a retalho",01/04/2022,31/12/9999,Res Camex,272,2021
52051,"- Fios simples, de fibras não penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52051100,"-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)",01/04/2022,31/12/9999,Res Camex,272,2021
52051200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",01/04/2022,31/12/9999,Res Camex,272,2021
520513,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52)",01/04/2022,31/12/9999,Res Camex,272,2021
52051310,Crus,01/04/2022,31/12/9999,Res Camex,272,2021
52051390,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52051400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",01/04/2022,31/12/9999,Res Camex,272,2021
52051500,-- De título inferior a 125 decitex (número métrico superior a 80),01/04/2022,31/12/9999,Res Camex,272,2021
52052,"- Fios simples, de fibras penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52052100,"-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)",01/04/2022,31/12/9999,Res Camex,272,2021
52052200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",01/04/2022,31/12/9999,Res Camex,272,2021
520523,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52)",01/04/2022,31/12/9999,Res Camex,272,2021
52052310,Crus,01/04/2022,31/12/9999,Res Camex,272,2021
52052390,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52052400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",01/04/2022,31/12/9999,Res Camex,272,2021
52052600,"-- De título inferior a 125 decitex, mas não inferior a 106,38 decitex (número métrico superior a 80, mas não superior a 94)",01/04/2022,31/12/9999,Res Camex,272,2021
52052700,"-- De título inferior a 106,38 decitex, mas não inferior a 83,33 decitex (número métrico superior a 94, mas não superior a 120)",01/04/2022,31/12/9999,Res Camex,272,2021
52052800,"-- De título inferior a 83,33 decitex (número métrico superior a 120)",01/04/2022,31/12/9999,Res Camex,272,2021
52053,"- Fios retorcidos ou retorcidos múltiplos, de fibras não penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52053100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52053200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52053300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52053400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52053500,"-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52054,"- Fios retorcidos ou retorcidos múltiplos, de fibras penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52054100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52054200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52054300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52054400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52054600,"-- De título inferior a 125 decitex, mas não inferior a 106,38 decitex por fio simples (número métrico superior a 80, mas não superior a 94, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52054700,"-- De título inferior a 106,38 decitex, mas não inferior a 83,33 decitex por fio simples (número métrico superior a 94, mas não superior a 120, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52054800,"-- De título inferior a 83,33 decitex por fio simples (número métrico superior a 120, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
5206,"Fios de algodão (exceto linhas para costurar) que contenham menos de 85 %, em peso, de algodão, não acondicionados para venda a retalho",01/04/2022,31/12/9999,Res Camex,272,2021
52061,"- Fios simples, de fibras não penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52061100,"-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)",01/04/2022,31/12/9999,Res Camex,272,2021
52061200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",01/04/2022,31/12/9999,Res Camex,272,2021
52061300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52)",01/04/2022,31/12/9999,Res Camex,272,2021
52061400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",01/04/2022,31/12/9999,Res Camex,272,2021
52061500,-- De título inferior a 125 decitex (número métrico superior a 80),01/04/2022,31/12/9999,Res Camex,272,2021
52062,"- Fios simples, de fibras penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52062100,"-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)",01/04/2022,31/12/9999,Res Camex,272,2021
52062200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",01/04/2022,31/12/9999,Res Camex,272,2021
52062300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52)",01/04/2022,31/12/9999,Res Camex,272,2021
52062400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",01/04/2022,31/12/9999,Res Camex,272,2021
52062500,-- De título inferior a 125 decitex (número métrico superior a 80),01/04/2022,31/12/9999,Res Camex,272,2021
52063,"- Fios retorcidos ou retorcidos múltiplos, de fibras não penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52063100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52063200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52063300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52063400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52063500,"-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52064,"- Fios retorcidos ou retorcidos múltiplos, de fibras penteadas:",01/04/2022,31/12/9999,Res Camex,272,2021
52064100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52064200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52064300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52064400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
52064500,"-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)",01/04/2022,31/12/9999,Res Camex,272,2021
5207,Fios de algodão (exceto linhas para costurar) acondicionados para venda a retalho,01/04/2022,31/12/9999,Res Camex,272,2021
52071000,"- Que contenham pelo menos 85 %, em peso, de algodão",01/04/2022,31/12/9999,Res Camex,272,2021
52079000,- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5208,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, de peso não superior a 200 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52081,- Crus:,01/04/2022,31/12/9999,Res Camex,272,2021
52081100,"-- Em ponto de tafetá, de peso não superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52081200,"-- Em ponto de tafetá, de peso superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52081300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52081900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52082,- Branqueados:,01/04/2022,31/12/9999,Res Camex,272,2021
52082100,"-- Em ponto de tafetá, de peso não superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52082200,"-- Em ponto de tafetá, de peso superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52082300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52082900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52083,- Tintos:,01/04/2022,31/12/9999,Res Camex,272,2021
52083100,"-- Em ponto de tafetá, de peso não superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52083200,"-- Em ponto de tafetá, de peso superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52083300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52083900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52084,- De fios de diversas cores:,01/04/2022,31/12/9999,Res Camex,272,2021
52084100,"-- Em ponto de tafetá, de peso não superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52084200,"-- Em ponto de tafetá, de peso superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52084300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52084900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52085,- Estampados:,01/04/2022,31/12/9999,Res Camex,272,2021
52085100,"-- Em ponto de tafetá, de peso não superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52085200,"-- Em ponto de tafetá, de peso superior a 100 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
520859,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52085910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52085990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5209,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, de peso superior a 200 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52091,- Crus:,01/04/2022,31/12/9999,Res Camex,272,2021
52091100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52091200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52091900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52092,- Branqueados:,01/04/2022,31/12/9999,Res Camex,272,2021
52092100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52092200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52092900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52093,- Tintos:,01/04/2022,31/12/9999,Res Camex,272,2021
52093100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52093200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52093900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52094,- De fios de diversas cores:,01/04/2022,31/12/9999,Res Camex,272,2021
52094100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
520942,-- Tecidos denominados <i>Denim</i>,01/04/2022,31/12/9999,Res Camex,272,2021
52094210,Com fios tintos em <i>indigo blue</i> segundo Color Index 73000,01/04/2022,31/12/9999,Res Camex,272,2021
52094290,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52094300,"-- Outros tecidos em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52094900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52095,- Estampados:,01/04/2022,31/12/9999,Res Camex,272,2021
52095100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52095200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52095900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
5210,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, de peso não superior a 200 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52101,- Crus:,01/04/2022,31/12/9999,Res Camex,272,2021
52101100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
521019,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52101910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52101990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52102,- Branqueados:,01/04/2022,31/12/9999,Res Camex,272,2021
52102100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
521029,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52102910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52102990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52103,- Tintos:,01/04/2022,31/12/9999,Res Camex,272,2021
52103100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52103200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52103900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52104,- De fios de diversas cores:,01/04/2022,31/12/9999,Res Camex,272,2021
52104100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
521049,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52104910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52104990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52105,- Estampados:,01/04/2022,31/12/9999,Res Camex,272,2021
52105100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
521059,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52105910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52105990,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5211,"Tecidos de algodão que contenham menos de 85 %, em peso, de algodão, combinados, principal ou unicamente, com fibras sintéticas ou artificiais, de peso superior a 200 g/m<sup>2</sup>",01/04/2022,31/12/9999,Res Camex,272,2021
52111,- Crus:,01/04/2022,31/12/9999,Res Camex,272,2021
52111100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52111200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52111900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
521120,- Branqueados,01/04/2022,31/12/9999,Res Camex,272,2021
52112010,Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52112020,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52112090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52113,- Tintos:,01/04/2022,31/12/9999,Res Camex,272,2021
52113100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52113200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52113900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52114,- De fios de diversas cores:,01/04/2022,31/12/9999,Res Camex,272,2021
52114100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
521142,-- Tecidos denominados <i>Denim</i>,01/04/2022,31/12/9999,Res Camex,272,2021
52114210,Com fios tintos em <i>indigo blue</i> segundo Color Index 73000,01/04/2022,31/12/9999,Res Camex,272,2021
52114290,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
52114300,"-- Outros tecidos em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52114900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
52115,- Estampados:,01/04/2022,31/12/9999,Res Camex,272,2021
52115100,-- Em ponto de tafetá,01/04/2022,31/12/9999,Res Camex,272,2021
52115200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",01/04/2022,31/12/9999,Res Camex,272,2021
52115900,-- Outros tecidos,01/04/2022,31/12/9999,Res Camex,272,2021
5212,Outros tecidos de algodão,01/04/2022,31/12/9999,Res Camex,272,2021
52121,- De peso não superior a 200 g/m<sup>2</sup>:,01/04/2022,31/12/9999,Res Camex,272,2021
52121100,-- Crus,01/04/2022,31/12/9999,Res Camex,272,2021
52121200,-- Branqueados,01/04/2022,31/12/9999,Res Camex,272,2021
52121300,-- Tintos,01/04/2022,31/12/9999,Res Camex,272,2021
52121400,-- De fios de diversas cores,01/04/2022,31/12/9999,Res Camex,272,2021
52121500,-- Estampados,01/04/2022,31/12/9999,Res Camex,272,2021
52122,- De peso superior a 200 g/m<sup>2</sup>:,01/04/2022,31/12/9999,Res Camex,272,2021
52122100,-- Crus,01/04/2022,31/12/9999,Res Camex,272,2021
52122200,-- Branqueados,01/04/2022,31/12/9999,Res Camex,272,2021
52122300,-- Tintos,01/04/2022,31/12/9999,Res Camex,272,2021
52122400,-- De fios de diversas cores,01/04/2022,31/12/9999,Res Camex,272,2021
52122500,-- Estampados,01/04/2022,31/12/9999,Res Camex,272,2021
53,Outras fibras têxteis vegetais; fios de papel e tecidos de fios de papel,01/04/2022,31/12/9999,Res Camex,272,2021
5301,"Linho em bruto ou trabalhado, mas não fiado; estopas e desperdícios de linho (incluindo os desperdícios de fios e os fiapos)",01/04/2022,31/12/9999,Res Camex,272,2021
53011000,- Linho em bruto ou macerado,01/04/2022,31/12/9999,Res Camex,272,2021
53012,"- Linho quebrado, espadelado, penteado ou trabalhado de outra forma, mas não fiado:",01/04/2022,31/12/9999,Res Camex,272,2021
530121,-- Quebrado ou espadelado,01/04/2022,31/12/9999,Res Camex,272,2021
53012110,Quebrado,01/04/2022,31/12/9999,Res Camex,272,2021
53012120,Espadelado,01/04/2022,31/12/9999,Res Camex,272,2021
530129,-- Outro,01/04/2022,31/12/9999,Res Camex,272,2021
53012910,Penteado,01/04/2022,31/12/9999,Res Camex,272,2021
53012990,Outro,01/04/2022,31/12/9999,Res Camex,272,2021
53013000,- Estopas e desperdícios de linho,01/04/2022,31/12/9999,Res Camex,272,2021
5302,"Cânhamo (<i>Cannabis sativa L</i>), em bruto ou trabalhado, mas não fiado; estopas e desperdícios de cânhamo (incluindo os desperdícios de fios e os fiapos)",01/04/2022,31/12/9999,Res Camex,272,2021
53021000,- Cânhamo em bruto ou macerado,01/04/2022,31/12/9999,Res Camex,272,2021
53029000,- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5303,"Juta e outras fibras têxteis liberianas (exceto linho, cânhamo e rami), em bruto ou trabalhadas, mas não fiadas; estopas e desperdícios destas fibras (incluindo os desperdícios de fios e os fiapos)",01/04/2022,31/12/9999,Res Camex,272,2021
530310,"- Juta e outras fibras têxteis liberianas, em bruto ou maceradas",01/04/2022,31/12/9999,Res Camex,272,2021
53031010,Juta,01/04/2022,31/12/9999,Res Camex,272,2021
53031090,Outras,01/04/2022,31/12/9999,Res Camex,272,2021
530390,- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
53039010,Juta,01/04/2022,31/12/9999,Res Camex,272,2021
53039090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
530500,"Cairo (fibra de coco), abacá (cânhamo-de-manilha ou <i>Musa textilis Nee</i>), rami e outras fibras têxteis vegetais não especificadas nem compreendidas noutras posições, em bruto ou trabalhados, mas não fiados; estopas e desperdícios destas fibras (incluindo os desperdícios de fios e os fiapos)",01/04/2022,31/12/9999,Res Camex,272,2021
53050010,"De abacá, em bruto",01/04/2022,31/12/9999,Res Camex,272,2021
53050090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5306,Fios de linho,01/04/2022,31/12/9999,Res Camex,272,2021
53061000,- Simples,01/04/2022,31/12/9999,Res Camex,272,2021
53062000,- Retorcidos ou retorcidos múltiplos,01/04/2022,31/12/9999,Res Camex,272,2021
5307,Fios de juta ou de outras fibras têxteis liberianas da posição 5303,01/04/2022,31/12/9999,Res Camex,272,2021
530710,- Simples,01/04/2022,31/12/9999,Res Camex,272,2021
53071010,De juta,01/04/2022,31/12/9999,Res Camex,272,2021
53071090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
530720,- Retorcidos ou retorcidos múltiplos,01/04/2022,31/12/9999,Res Camex,272,2021
53072010,De juta,01/04/2022,31/12/9999,Res Camex,272,2021
53072090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5308,Fios de outras fibras têxteis vegetais; fios de papel,01/04/2022,31/12/9999,Res Camex,272,2021
53081000,- Fios de cairo (fibra de coco),01/04/2022,31/12/9999,Res Camex,272,2021
53082000,- Fios de cânhamo,01/04/2022,31/12/9999,Res Camex,272,2021
53089000,- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5309,Tecidos de linho,01/04/2022,31/12/9999,Res Camex,272,2021
53091,"- Que contenham pelo menos 85 %, em peso, de linho:",01/04/2022,31/12/9999,Res Camex,272,2021
53091100,-- Crus ou branqueados,01/04/2022,31/12/9999,Res Camex,272,2021
53091900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
53092,"- Que contenham menos de 85 %, em peso, de linho:",01/04/2022,31/12/9999,Res Camex,272,2021
53092100,-- Crus ou branqueados,01/04/2022,31/12/9999,Res Camex,272,2021
53092900,-- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
5310,Tecidos de juta ou de outras fibras têxteis liberianas da posição 5303,01/04/2022,31/12/9999,Res Camex,272,2021
531010,- Crus,01/04/2022,31/12/9999,Res Camex,272,2021
53101010,Aniagem de juta,01/04/2022,31/12/9999,Res Camex,272,2021
53101090,Outros,01/04/2022,31/12/9999,Res Camex,272,2021
53109000,- Outros,01/04/2022,31/12/9999,Res Camex,272,2021
53110000,Tecidos de outras fibras têxteis vegetais; tecidos de fios de papel,01/04/2022,31/12/9999,Res Camex,272,2021
