codigo_cadeia,cadeia,missao,nome_missao,prefixo_sh,tipo_match,cnae,desc_cnae,criterio,icp,missoes,secao_cnae,sh_correspondente
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,8410,prefixo4,2811900,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",C2,0.88,6,Indústria de Transformação,"8406, 8408, 8410, 8411.11, 8411.22."
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,8411,prefixo4,3042300,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",C2,0.854,6,Indústria de Transformação,"8407.10, 8408.90, 8409.10, 8411, 8412.10, 8413"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,8413,prefixo4,3042300,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",C2,0.854,6,Indústria de Transformação,"8407.10, 8408.90, 8409.10, 8411, 8412.10, 8413"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,8526,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,9014,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,9015,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,9029,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,9030,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,9031,prefixo4,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,840710,prefixo6,3042300,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",C2,0.854,6,Indústria de Transformação,"8407.10, 8408.90, 8409.10, 8411, 8412.10, 8413"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,840890,prefixo6,3042300,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",C2,0.854,6,Indústria de Transformação,"8407.10, 8408.90, 8409.10, 8411, 8412.10, 8413"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,840910,prefixo6,3042300,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",C2,0.854,6,Indústria de Transformação,"8407.10, 8408.90, 8409.10, 8411, 8412.10, 8413"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,841111,prefixo6,2811900,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",C2,0.88,6,Indústria de Transformação,"8406, 8408, 8410, 8411.11, 8411.22."
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,841122,prefixo6,2811900,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",C2,0.88,6,Indústria de Transformação,"8406, 8408, 8410, 8411.11, 8411.22."
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,841210,prefixo6,3042300,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",C2,0.854,6,Indústria de Transformação,"8407.10, 8408.90, 8409.10, 8411, 8412.10, 8413"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,852610,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,901410,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,901510,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,902910,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,903010,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C17,Veículos Lançadores,6,Tecnologias de interesse para a soberania e a defesa nacional,903110,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526, 9014, 9015,  9029, 9030, 9031 |8526.10, 9014.10, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8517,prefixo4,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517.11, 8517, 8517.61, 8517.62, 8525, 8525.50"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8525,prefixo4,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517.11, 8517, 8517.61, 8517.62, 8525, 8525.50"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8532,prefixo4,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8533,prefixo4,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8534,prefixo4,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8540,prefixo4,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8541,prefixo4,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,8542,prefixo4,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,851711,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517.11, 8517, 8517.61, 8517.62, 8525, 8525.50"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,851761,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517.11, 8517, 8517.61, 8517.62, 8525, 8525.50"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,851762,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517.11, 8517, 8517.61, 8517.62, 8525, 8525.50"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,852550,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517.11, 8517, 8517.61, 8517.62, 8525, 8525.50"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,852610,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,853210,prefixo6,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,853650,prefixo6,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,854110,prefixo6,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,854231,prefixo6,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,854370,prefixo6,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,901410,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,901420,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,901510,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,902910,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,903010,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,903110,prefixo6,2651500,"Fabricação de aparelhos e equipamentos de medida, teste e controle",C2,1.228,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,85331000,ncm8,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,85340010,ncm8,,,,,"1, 4 e 6",Indústria de Transformação,"8526.10, 9014.10, 9014.20, 9015.10, 9029.10, 9030.10, 9031.10"
M6-C18,Radares,6,Tecnologias de interesse para a soberania e a defesa nacional,85401100,ncm8,2610800,Fabricação de componentes eletrônicos,C2,1.326,"1, 3, 4, 5 e 6",Indústria de Transformação,"8532, 8533, 8534, 8540, 8541, 8542, 8543.70 8532.10, 8536.50,
8533.10.00
8534.00.1
8540.11.00
8541.10
8542.31"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,8517,prefixo4,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,8525,prefixo4,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,851761,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,851762,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,853650,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,854370,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,880260,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
M6-C19,Satélites,6,Tecnologias de interesse para a soberania e a defesa nacional,901420,prefixo6,2631100,"Fabricação de equipamentos transmissores de comunicação, peças e acessórios",C2,1.396,4 e 6,Indústria de Transformação,"8517, 8517.61, 8517.62, 8536.50, 8536.50, 8543.70, 8802.60,  8525, 9014.20"
